VehID,int,Hr,link_speed_av,NOx,HC,CO,PM,PN,NO,veh_group
6310_116,450878893,450866369,0.039682541574750624,0.008222085572958506,0.008614521092842855,0.051007773460324736,1.6419763585609785e-4,157024631908.41602,0.003668435436691837,car
6310_116,450879911,450867387,0.12500000596046448,0.005872918266398932,0.006153229352030611,0.03643412390023196,1.1728402561149847e-4,112160451363.15431,0.002620311026208455,car
6310_117,450878893,450866369,0.28594771027565,0.03993584421151274,0.04184195959380815,0.24775204252157726,7.975313741581897e-4,762691069269.4492,0.017818114978217493,car
6310_117,450878894,450866369,0.02777777910232544,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_117,450878894,450866370,0.013717421778926143,0.047570637957831355,0.049841157751447956,0.29511640359187885,9.500006074531376e-4,908499656041.5498,0.021224519312288484,car
6310_117,450878895,450866370,0,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_117,450878895,450866371,0,0.046983346131191456,0.04922583481624489,0.29147299120185566,9.382722048919878e-4,897283610905.2345,0.02096248820966764,car
6310_117,450878896,450866371,0,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_117,450878896,450866372,1.3194444477558138,0.004836336567442548,0.0027538103086338288,0.016778097343723635,1.2230271774035998e-4,139967603539.9404,0.002304287766969343,car
6310_117,450879911,450867387,0.36111110806465146,0.014682295665997332,0.015383073380076526,0.0910853097505799,2.932100640287462e-4,280401128407.88574,0.0065507775655211375,car
6310_117,450879912,450867387,0.5555555820465088,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_118,450878893,450866369,0.3790509309619665,0.028190007678714876,0.029535500889746935,0.17488379472111337,5.629633229351927e-4,538370166543.1406,0.012577492925800585,car
6310_118,450879911,450867387,2.84979428185357,0.03863561856255792,0.01928756904649192,0.1187029841760745,0.0010009976034339022,1163751063736.5752,0.018585486916456853,car
6310_118,450879912,450867387,3.055555582046509,0.00552044866371387,0.002287652864801414,0.014271545332686396,1.4868019726481298e-4,176655198560.3958,0.0026848174067157747,car
6310_119,450878893,450866369,5.85758380284385,0.1067971456652187,0.04693957779907323,0.2923472274916038,0.002813491531261105,3307853663447.509,0.0518005878524782,car
6310_119,450878894,450866369,7.444444465637207,0.009431667921640107,0.0038368783881561723,0.02407341665888233,2.512146500069476e-4,297346592087.0427,0.004594882330538487,car
6310_119,450878894,450866370,11.425808707370035,0.15143829320922042,0.06085892898907651,0.38381655076382964,0.003985635204057999,4696844653552.197,0.07387676723010173,car
6310_119,450878895,450866370,13.805555534362794,0.009793120420061339,0.0038746383688759464,0.024523444093546495,2.5655898633408645e-4,301919156013.89154,0.004783006953342012,car
6310_119,450879911,450867387,0.06410256715921256,0.007634793746318612,0.007999198157639794,0.04736436107030154,1.5246923329494802e-4,145808586772.1006,0.0034064043340709914,car
6310_120,450878893,450866369,1.2433862416517167,0.05712467721971351,0.04112930554238084,0.2474543577466256,0.0013453724501299137,1470321763637.5054,0.026675900883595203,car
6310_120,450878894,450866369,2.749999952316284,0.009185038992666232,0.0038111137202021025,0.02376635062750928,2.475680631104798e-4,294226606614.9017,0.00446651975333041,car
6310_120,450878894,450866370,0.0874485597934252,0.04881067043152778,0.04998704595099554,0.2962142048610966,9.876426399972214e-4,956006430890.5995,0.021850752205004396,car
6310_120,450878895,450866370,0,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_120,450878895,450866371,0.35937500596046446,0.05941635483889812,0.05068813121917527,0.302491697162366,0.001315175786453386,1372764828790.0657,0.02724182811252756,car
6310_120,450878896,450866371,1.2962963183720906,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_120,450878896,450866372,0.12174211276902092,0.047570637957831355,0.049841157751447956,0.29511640359187885,9.500006074531376e-4,908499656041.5498,0.021224519312288484,car
6310_120,450878897,450866372,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_120,450879911,450867387,0,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_121,450878893,450866369,0,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_121,450879911,450867387,0,0.004111042786479253,0.0043072605464214275,0.025503886730162368,8.209881792804893e-5,78512315954.20801,0.0018342177183459185,car
6310_122,450878893,450866369,1.6079059632924886,0.0327553949718017,0.018053926387363285,0.11025401081964996,8.337803546195549e-4,958297800781.486,0.015645311368778392,car
6310_122,450879911,450867387,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_123,450878893,450866369,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_123,450879911,450867387,0.32222221851348876,0.014682295665997332,0.015383073380076526,0.0910853097505799,2.932100640287462e-4,280401128407.88574,0.0065507775655211375,car
6310_123,450879912,450867387,0.1388888955116272,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_124,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_124,450879911,450867387,0.21825397440365382,0.009467802949052223,0.008761003179016905,0.05211265273302384,2.0192372378928752e-4,204603323758.29718,0.004297627141765767,car
6310_125,450878893,450866369,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_125,450879911,450867387,0.83333334657881,0.009017093665642895,0.005976758788723232,0.0360982713248247,2.1864983146081178e-4,243608564775.65085,0.0042428962264513806,car
6310_126,450878893,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_126,450879911,450867387,0,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_127,450878893,450866369,0.16666666269302366,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_127,450879911,450867387,0,0.012920420186077652,0.013537104574467345,0.0801550725805103,2.5802485634529663e-4,246752992998.93945,0.005764684257658601,car
6310_127,450879912,450867387,0.04629629850387573,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_128,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_128,450879911,450867387,0,0.011745836532797864,0.012306458704061222,0.07286824780046391,2.3456805122299695e-4,224320902726.30862,0.00524062205241691,car
6310_128,450879912,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_129,450878893,450866369,0.0498575522349431,0.022904381238955836,0.023997594472919385,0.14209308321090464,4.57407699884844e-4,437425760316.30176,0.010219213002212974,car
6310_129,450879911,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_130,450878893,450866369,0.6907894807426553,0.022317089412315944,0.023382271537716322,0.13844967082088144,4.456792973236942e-4,426209715179.9863,0.009957181899592129,car
6310_130,450879911,450867387,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_131,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_131,450879911,450867387,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_132,450878893,450866369,0.08333333730697633,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_132,450879911,450867387,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_133,450878893,450866369,0.095029238023256,0.011158544706157972,0.011691135768858161,0.06922483541044072,2.228396486618471e-4,213104857589.99316,0.0049785909497960645,car
6310_133,450879911,450867387,0,0.011745836532797864,0.012306458704061222,0.07286824780046391,2.3456805122299695e-4,224320902726.30862,0.00524062205241691,car
6310_133,450879912,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_134,450878893,450866369,1.1835748734681504,0.02843356386905102,0.015907835216377307,0.09702870300433125,7.221298404931023e-4,828625456674.4454,0.0135651716992037,car
6310_134,450879911,450867387,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_135,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_135,450879911,450867387,0,0.009983961052878186,0.010460489898452038,0.061938010630394315,1.993828435395474e-4,190672767317.3623,0.004454528744554373,car
6310_135,450879912,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_136,450878893,450866369,0,0.011745836532797864,0.012306458704061222,0.07286824780046391,2.3456805122299695e-4,224320902726.30862,0.00524062205241691,car
6310_136,450879911,450867387,0.038580245441860624,0.010571252879518078,0.0110758128336551,0.06558142302041751,2.1111124610069727e-4,201888812453.67773,0.004716559847175219,car
6310_136,450879912,450867387,1.1111111044883728,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_137,450878893,450866369,0.15432098507881165,0.005285626439759039,0.00553790641682755,0.03279071151020876,1.0555562305034863e-4,100944406226.83887,0.0023582799235876096,car
6310_137,450879911,450867387,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_138,450878893,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_138,450879911,450867387,0,0.010571252879518078,0.0110758128336551,0.06558142302041751,2.1111124610069727e-4,201888812453.67773,0.004716559847175219,car
6310_138,450879912,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_139,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_139,450879911,450867387,1.3141025854991033,0.01633775084617044,0.009022790074523168,0.055077269735345345,4.162995373811814e-4,478643554419.61835,0.007801864718593203,car
6310_140,450878893,450866369,0.42824074005087215,0.0368886956545882,0.030558646822608,0.18259138810151895,8.267305049390971e-4,871151127530.3403,0.016970731365968654,car
6310_140,450878894,450866369,2.249999976158142,0.00792791867651125,0.0036634403992219775,0.02264727409269188,2.0967337447022136e-4,246503661584.83252,0.0038313931776794417,car
6310_140,450878894,450866370,0.6666666746139526,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_140,450879911,450867387,0,0.010571252879518078,0.0110758128336551,0.06558142302041751,2.1111124610069727e-4,201888812453.67773,0.004716559847175219,car
6310_140,450879912,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_141,450878893,450866369,0.08333333432674407,0.005872918266398932,0.006153229352030611,0.03643412390023196,1.1728402561149847e-4,112160451363.15431,0.002620311026208455,car
6310_141,450879911,450867387,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_142,450878893,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_142,450879911,450867387,2.185185178120931,0.021360922794363895,0.010704523643258627,0.06581747624151978,5.545822705358126e-4,645221446272.051,0.010271501048348309,car
6310_142,450879912,450867387,2.6388889153798423,0.005507596262912592,0.002286310208688706,0.014255543415457608,1.4849016523351357e-4,176492608940.6421,0.0026781281375492286,car
6310_143,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
